username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Jessica González-Rojas,429528371,"Jackson Heights, Queens",2023-03-07 17:11:58,I am proud to work alongside BIPOC trans leaders and directly impacted community members in the fight for LGBTQIA r… https://t.co/7bhu14ev6C,5,Twitter for iPhone,
Stop Abuse Campaign,140997419,"Bronx, New York",2023-03-07 17:05:20,"LGBTQ teens face rejection from their families. Many either run away or families kick them out of their homes, leav… https://t.co/PPPxmOreC0",0,Semrush Social Media Tool,
Michael Paulauski,224329419,"Hoboken, NJ",2023-03-07 17:03:49,"I mean let's see, Putin has declared his war as against ""woke values"", has repeatedly purged LGBTQ+ people, declare… https://t.co/Me3WhCZLoF",19,Twitter Web App,
Tracee Ellis Boss,1443655404983144454,"Jamaica, NY",2023-03-07 16:40:20,Honestly I really don’t think it would be hard to infiltrate the GOP and flip their agenda with the trans and LGBTQ… https://t.co/DTlbxWjAh1,0,Twitter Web App,
ForbesWomen,25581439,New York,2023-03-07 16:33:18,"The 20 Safest Countries For LGBTQ Travelers, Ranked In A New Report https://t.co/Zk4KU4s5gC https://t.co/yH9qjbmkYG",2,Botstream-ForbesWomen,
Marissa Linsalata (Ris),1215481268588236800,"New York, USA",2023-03-07 16:26:57,Everything That Happened in Anti-Trans Legislation This Week: Feb 25-March 3 https://t.co/c9xk3JVM6G via @them,0,Twitter for iPhone,
Allan Pandaring Wu😻 @ DISCORD,28290399,"Brooklyn, NY",2023-03-07 16:26:06,@boqcasts Agreed w/ caveats: As a manager of an #esports squad I do think this is broad-stroking an industry full o… https://t.co/Vn9Ow9HgWY,0,Twitter Web App,
Michael Paulauski,224329419,"Hoboken, NJ",2023-03-07 16:15:31,@progregressions @notkavi The person I'm disagreeing with literally agrees with the Williamson supporter lmao. That… https://t.co/OLhLG5AzPs,0,Twitter Web App,
Rob Fields,9483752,"Brooklyn, NY",2023-03-07 16:09:35,"Solid from @CharlesMBlow ""'Drag' doesn’t mean 'lewd.' But drag often frees, and sometimes saves.""

Tennessee and th… https://t.co/hPIUgEgDII",2,Buffer,
adamfoxie.blogspot.com,16625316,NYC,2023-03-07 16:07:24,Adamfoxie blog Int.: On New Study on113 Countries Gay Allies Don't Want LGBTQ to Live Next to Them...… https://t.co/DfZKL2xCMz,0,Twitter Web App,
VNS Health,60985053,New York City,2023-03-07 16:00:27,"Where are we now in the trajectory of the AIDS epidemic? In a recently published article, LGBTQ+ Manager Arthur Fit… https://t.co/QNfCIkEQKv",0,Sprout Social,
Andrés Spokoiny 🌟🌟🌟,274063640,New York,2023-03-07 15:58:11,"@ArminRosen 3/x not a growing group, bent on controlling all levers of political and social power. What you mention… https://t.co/rfGuq5hV8n",0,Twitter Web App,
Bobby G,436103546,"New York, NY",2023-03-07 15:57:42,Tennessee and the Anti-Drag Race https://t.co/26T3jIw7O8,0,Twitter Web App,
Papers Publishing,1569374040816508935,Brooklyn ,2023-03-07 15:55:07,"Our winner right here! Make sure to check it out!

#WritersLift #WritingCommnunity #AuthorsOfTwitter #booktwt… https://t.co/jdipeP2RXK",0,Twitter for iPhone,
Newsweek,2884771,"New York, NY",2023-03-07 15:54:22,A Missouri bill wants to stop teachers from discussing sexual orientation and gender identity in school classrooms. https://t.co/HZvbK0rIhw,8,Echobox,
The Queer Review🏳️‍⚧️🏳️‍🌈,4883071551,"New York, NY",2023-03-07 15:49:38,With intoxicating queer Australian indie #Lonesome available on demand &amp; digital in the US today (from… https://t.co/BYhoQv8Au5,7,Twitter Web App,
b@rry,103979872,"New York, NY",2023-03-07 15:48:46,Tennessee and the Anti-Drag Race-- The right has found a more vulnerable subset of the L.G.B.T.Q. community to atta… https://t.co/leo2P5464R,1,Twitter for iPhone,
Abby Emerson,24708895,"New York, NY",2023-03-07 15:48:44,what in the actual hell https://t.co/fJSqsVeG6Y,0,Twitter Web App,
adamfoxie.blogspot.com,16625316,NYC,2023-03-07 15:47:17,"Adamfoxie blog Int.: TEXAS Bills Against LGBTQ People, This is What is Important for You to Know ...… https://t.co/i1BRE0lB6x",0,Twitter Web App,
University Open House at CUNY,1487523978226843648,"Brooklyn, New York",2023-03-07 15:32:56,"And proud of it! Everyone is welcome at #CUNY !!!

#blessed #protectlgbtqstudents #allmeansall #lgbt #LGBTQ https://t.co/NC0b0CZ35c",4,Twitter for Android,
Pamela SueBee,1566082844425949185,"New York, NY",2023-03-07 15:30:58,"And now it’s the first state in fascism. Book banning, don’t say “gay” , LGBTQ be damned, POC be damned.
Happy? https://t.co/9HNTB9PeXB",0,Twitter for iPad,
JoeMyGod,16490790,"Manhattan, NY",2023-03-07 15:29:15,"""Hitler Was Right"" Rep Forms ""Congressional Family Caucus"" To Battle LGBTQ Rights, Atheism, ""Radical Left"" -… https://t.co/pZeS0mUh6D",6,JMG Auto Posting,
Fredo,576859890,New York City,2023-03-07 15:15:48,"Doesn’t the right understand that Diversity, Equity, and Inclusion is more than LGBTQ rights and race? It includes… https://t.co/BfPYMDdNyD",1,Twitter for iPhone,
ProPublica,14606079,"New York, NY",2023-03-07 15:12:00,"“Without regard to sexual orientation or gender identity, all Alaskans should be protected against discrimination a… https://t.co/vLNzsjLp2Y",16,SocialFlow,
ISSG @ Columbia,218537469,New York City,2023-03-07 15:00:00,"EVENT OF INTEREST: If you'll be in the NYC area tomorrow 3/8, consider joining @LGBTQ_RAN for their Virginia Ramey… https://t.co/m9hOe6eP1h",2,Twitter Web App,
TalkingAboutThis,1246958307274895365,"New York, USA",2023-03-07 14:59:04,"You attack people of color, and LGBTQ chi. You are a coward and a racist. https://t.co/fBRdA9FnzB",0,Twitter for Android,
Leenya Rideout,1888018117,New York City,2023-03-07 14:55:41,Opinion | Anti-LGBTQ beliefs might be ‘religious.’ But they're still bigotry. - The Washington Post https://t.co/HoQRnIYOV2,0,Twitter for iPhone,
Tom Smith,1464637290182062081,The Republic of Brooklyn ,2023-03-07 14:50:22,Texas Republicans have filed dozens of bills affecting LGBTQ people. Here’s what they’d do. https://t.co/GVVqIi8akG via @TexasTribune,0,Twitter Web App,
Out Magazine,21713274,"New York, NY",2023-03-07 14:45:32,"Star Trek has always been inclusive of LGBTQ+ actors and characters.
 https://t.co/WqhJ8pA9fr",7,RebelMouse Application,
ArthurBranchDA,1597776021528477699,New York,2023-03-07 14:45:15,@JackPosobiec Are the #LGBTQ people screaming hate crime?,0,Twitter for Android,
George Hahn,22730752,"New York, NY",2023-03-07 14:44:56,"Against the backdrop of voting rights/redistricting, abortion rights, book banning and proposed anti-drag laws, mak… https://t.co/iElspjoEGF",164,Twitter for iPad,
unsupervised.,25821761,"Jersey City, NJ",2023-03-07 14:40:37,"Wanna talk about “grooming” and “sexualizing” … disgusting. Before attacking the LGBTQ community, particularly Tran… https://t.co/UYlO1Hcmad",0,Twitter for iPhone,
Katie Couric,18812301,"New York, NY",2023-03-07 14:36:53,Florida is continuing its attack on the LGBTQ+ community with a slew of new proposals — we’ve got more on the scary… https://t.co/B0ooXGvTaF,11,Dash Hudson,
Kat Tenbarge,429485301,"Brooklyn, NY",2023-03-07 14:34:33,The anti-sex rhetoric demonizes sexual expression of all kinds. There is no women’s liberation when anti-porn polic… https://t.co/Rae43Q915N,8,Twitter for iPhone,
Alexandra Nyman,3592510455,"New York, NY",2023-03-07 14:34:21,"@GOP * unless the @GOP is talking about reproductive rights, the LGBTQ+ community, critical race theory, or the rig… https://t.co/YyPvcs3ZCJ",0,Twitter for Android,
John Anthony,1501710723092787200,"Brooklyn, NY",2023-03-07 14:33:52,@PinkNews Pink news pushing war in the name of LGBTQ,0,Twitter for iPhone,
Pamela SueBee,1566082844425949185,"New York, NY",2023-03-07 14:27:28,"@michaelgwaltz 
So you could address this, it is a domestic issue.
I feel for Afganis, but I feel for LGBTQ, POC, a… https://t.co/ehK3JoBjc3",0,Twitter for iPad,
Travel + Leisure,16211434,"New York, NY",2023-03-07 14:24:08,This Mexican Destination Is One of the Most Progressive in Latin America Thanks to Its Game-changing LGBTQ+ Initiat… https://t.co/NbYNmsLwNc,3,True Anthem,
(He/Him)🇵🇷🏋🏽‍♂️💪🏻 🌈🍸🍽🌉🌆,234813968,"NYC, NY",2023-03-07 14:18:47,#LGBTQ is a religion? https://t.co/RJqke4fOyQ https://t.co/fzSsq5uRMP,0,Twitter for iPhone,
jespanol,66360919,NYC ,2023-03-07 14:18:25,Who are we going to hold accountable when members of the LGBTQ &amp; Trans Community or Jewish/Muslim Community are bei… https://t.co/7pM4NF0FA7,2,Twitter for iPad,
Pamela SueBee,1566082844425949185,"New York, NY",2023-03-07 14:14:45,"@michaelgwaltz 
You are my congressman. Why can’t you act like you give a shit about ALL of your constituents- LGBT… https://t.co/HV9SKLPUTD",0,Twitter for iPad,
Joy G 🌊,2562624533,New York City,2023-03-07 14:06:53,@Ingrid_Jacques @NikkiHaley @usatodayopinion @USATODAY But their current anti #LGBTQ anti Black  fascism is fine? Desantis is dangerous,0,Twitter for iPhone,
STYLECASTER,55678606,"New York, NY",2023-03-07 14:00:48,"Yep, she's always been LGBTQ+. #TheLastofUs https://t.co/aVPQfTnsSE",0,True Anthem,
John Doe,1736013541,"Manhattan, NY",2023-03-07 13:59:33,@Nora_JSR Its not large enough and the LGBTQ better get it together and fast...,0,Twitter Web App,
Elizabeth Bibi,355530584,New York,2023-03-07 13:44:03,"“The vast majority of Americans support LGBTQ equality, and the people who are speaking at this conference are on t… https://t.co/QPEJKAelNT",1,Twitter Web App,
Sumit Galhotra,153457728,Jersey City,2023-03-07 13:34:31,"#LGBTQ rights have been expanding in India over last decade, thanks in part to its Supreme Court. Next week, the co… https://t.co/JOU37xPoTp",0,Twitter for iPhone,
Dr. Buzz aka J. Buzz Von Ornsteiner,873604340359057409,"Brooklyn, New York",2023-03-07 13:33:23,"Tammy Faye Bakker was #BornOnThisDay, March 7, 1942. Known as a singer, #evangelist &amp; #tv personality. Once divorce… https://t.co/6SvPQZsLOy",7,Twitter Web App,
The Gay Hashira ⚔️,406268752,NYC,2023-03-07 13:31:28,I hate straight cis-women taking up space at gay clubs bc once the lgbtq is under attack they are real silent,1,Twitter for iPhone,
Dr. Buzz aka J. Buzz Von Ornsteiner,873604340359057409,"Brooklyn, New York",2023-03-07 13:25:08,"Actor/comic Alan Sues was #BornOnThisDay, March 7, 1926. Remembered for his TV role on the series Rowan &amp; Martin's… https://t.co/xuMjpaAUCp",6,Twitter Web App,
judy gitlin,462534375,new york,2023-03-07 13:24:48,Why are we so tolerant of churchy bigotry? https://t.co/wGoJFr01Z6,0,Twitter Web App,
Honda Wang 王宏达,778135,"New York, NY",2023-03-07 13:18:16,"Just learning about Georgina Beyer, NZ’s first trans mayor &amp; Labour MP. A Maori, actor, drag performer, sex worker,… https://t.co/HvgBnUiqN2",1,Twitter for iPhone,
The Material World,3071892399,"New York, NY",2023-03-07 12:59:11,"@NotoriusTofurr 👍🏽 — I feel like these are fake and probably GOP trolls, bots or a very small number of people tryi… https://t.co/k4lZcL0Fob",0,Twitter for iPhone,
hot ice block🧊,1571034512921960451,"New York, USA",2023-03-07 12:47:35,@NoLoveNoWars LGBTQ come to Nigeria we have a special treatment for your kind 🫢 https://t.co/aB99soWQq5,0,Twitter for iPhone,
Jasion Cartel,123761257,"New York, NY",2023-03-07 12:27:21,@TroIIedByJimmy Duke is lgbtq who grew up middle class in a two parents household. Fake gangsta. I ever see him I’l… https://t.co/fBlPkDT4d1,0,Twitter for iPhone,
NYCTaxiCabTales,543022487,New York City ,2023-03-07 12:10:15,"@nyctaxicabtales
Couple Chicks #LGBTQ Said: They Are Not Going To Vote For #BidenHarris 2024 - President is Senile… https://t.co/g86pDNizMK",0,Twitter for Android,
BEZSYLK🇺🇦,102399691,"New York, USA",2023-03-07 11:56:40,“…just old fashioned bigotry” https://t.co/QXF0kFfCBM,0,Twitter for iPhone,
Charles M. Blow,20772763,Brooklyn,2023-03-07 11:26:09,Tennessee and the Anti-Drag Race https://t.co/03ktWug1Uq,20,Twitter for iPhone,
Jeff Jarvis,11435642,"New York, NY",2023-03-07 11:13:22,"Who is the 'we' in question--society or journalism?
Why are we so tolerant of churchy bigotry? https://t.co/DhLoqmwOG6",3,Twitter Web App,
The New Verse News (always open to newspoems),767343269583781888,"New York, NY",2023-03-07 11:01:43,The New Verse Newsletter -- Tuesday’s New Verse News: DRAG SHOW FUNDRAISER TO SUPPORT LGBTQ TEENS CANCELLED BY CONS… https://t.co/QK2x9WlQuN,1,Substack,
"Gina, The Coding Specialist",1494422549966508039,"New York, USA",2023-03-07 10:53:02,@PastorMark He considers this a war on the hetro lifestyle. Right now the LGBTQ+ Community makes up about 30% of th… https://t.co/JIjDSAVoqt,0,Twitter for Android,
David A. Kaden,3401633536,"New York, USA",2023-03-07 09:54:24,"“Monica Lusk [is] a trans Memphis drag entertainer … . ‘Drag saved my life,’ she said, all because she went to a dr… https://t.co/O6ZyhytzgL",0,Twitter for iPhone,
EGP,1286876243028320257,"New York, NY",2023-03-07 08:58:54,@mrjustinsanchez @tonysimone Sorry 4 the time of these tweets as I am sure u’re sleeping for ur 9-5 cute &amp; socially… https://t.co/COdOAI74hi,0,Twitter for iPhone,
;),795354399035924480,"New York, USA",2023-03-07 08:57:16,@mmpadellan No the rainbow is literally about destroying the human civilization. If everyone lived under the LGBTQ… https://t.co/1D8AMMiJdS,0,Twitter for Android,
Spirit Bear 🇺🇦,52644125,New York NY,2023-03-07 07:33:32,"Diana Ross, undeniably Diva Queen of the LGBTQ community, earned her bonafides with the anthem, ""I'm Coming Out"".… https://t.co/lruwwn3ujc",0,Twitter for Android,
Michael Paulauski,224329419,"Hoboken, NJ",2023-03-07 06:40:43,Yeah totally y'all the biggest threat to the globe is the people selling arms to folks resisting a fascist invasion… https://t.co/AIV16vr212,6,Twitter for Android,
elisa,1457028590512529419,New York,2023-03-07 05:48:30,"6.  SAGE: https://t.co/MU2m867KPl

7.  LGBTQ+ Victory Fund: https://t.co/MmCzuT1Iff

8.  Audre Lord Project:… https://t.co/sYD92DdyKw",0,Twitter Web App,
Danny Ashkenasi,3020560817,"Brooklyn, NY",2023-03-07 04:47:42,“Forget about accountability. There doesn’t even have to be internal consistency to the legislation so long as it p… https://t.co/nrtFtpFPSa,0,Twitter Web App,
Lauren Peikoff,17773367,New York City,2023-03-07 04:29:04,'There is so much fear': @bendelacreme condemns GOP's anti-LGBTQ laws https://t.co/8DosjLxfdZ via @msnbc… https://t.co/8VgXlrKRli,1,Twitter Web App,
David Connor-WriterGuy,1585766705720168450,New York,2023-03-07 04:14:06,@QVC is not an #LGBTQ ally and neither is Shawn K. Actions speak louder than words even when words are saying plenty.,0,Twitter for Android,
Pauline Park,40717489,New York,2023-03-07 03:57:31,"I'll be speaking on a panel with other #LGBTQ Koreans, Korean Americans &amp; Korean adoptees at Lincoln Center in Manh… https://t.co/9vk9oVB97u",0,Twitter Web App,
"Justin Spiro, LCSW",23085535,"New York, NY",2023-03-07 03:48:22,"@nycexpatmom I hear you, but look no further than the other replies to see that he is sadly not alone in his views.… https://t.co/MKgmTDtuL0",0,Twitter for iPhone,
DIMEJI,4171949991,"Manhattan, NY",2023-03-07 03:45:57,The same people lied to you that they’re trying to protect your kids from LGBTQ people. https://t.co/22tEfSLJAj,0,Twitter for iPhone,
Marissa Linsalata (Ris),1215481268588236800,"New York, USA",2023-03-07 03:42:50,My friend Cerissa Palacio is running to be @Inkedmag's next Cover Girl! Cerissa is a great asset to the community -… https://t.co/0Cj2Ev2JCe,0,Twitter Web App,
Angelene Superable,871776938372636672,"Brooklyn, NY",2023-03-07 03:33:43,Tldr; student says we need to end DEI bc it’s curtailing intellectual discourse &amp; is mad that minority groups pushe… https://t.co/57yWziH2qX,0,Twitter for iPhone,
Sawyer Seminar at Rutgers Newark,1512134862987177985,"Newark, New Jersey",2023-03-07 03:25:12,"Have you registered yet? Link in bio to RSVP.

#rutgersnewark #rutgers #art #discussions #scholars #education… https://t.co/YFG7hBQer3",1,Twitter Web App,
Michael j ikenwa,1393314450573340673,"New York, USA",2023-03-07 03:16:50,@zachdavis55555 @TheInsiderPaper Oh have you seen their upgraded nuclear weapons and modern military? I wonder what… https://t.co/dCpk5v7y8W,0,Twitter for iPhone,
AmericanMom,1004864490138152961,"New York, USA",2023-03-07 03:14:15,Tennessee and the Anti-Drag Race https://t.co/Uv07sNpdsY,0,Twitter for Android,
Gian 🎮🇩🇴,2343070944,"Bronx, NY",2023-03-07 03:07:16,"@AngryJoeShow Oh brother. These Anti-SJWs are just worse than the SJWs themselves.

Black, Indigenous and people of… https://t.co/Z382rtBorV",0,Twitter for Android,
